B-V,log.Teff [K],Absolute Mag,Mass[solMass],Vmag,Plx,logL,Age [yr],Distance,Predicted_SpT
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,F
,,,,,,,,,F
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,M
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,F
,,,,,,,,,F
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,F
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,K
,,,,,,,,,A
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,K
,,,,,,,,,B
,,,,,,,,,G
,,,,,,,,,G
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
,,,,,,,,,B
